EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
351856745,APOSTOLIC CHURCH OF THE LORD JESUS CHRIST,% JOHN ANDREWS,PO BOX 797,HAMMOMD,IN,46325-0797,0,3,3,7100,200204,1,10,0,1,1,,0,0,6,0,12,,,,X21,
351856802,INDIANA CAST METALS ASSOCIATION INC,% RAYBOURN GROUP INC,PO BOX 441743,INDIANAPOLIS,IN,46244-1743,0,6,3,1000,199210,2,0,229000000,1,1,202304,3,3,1,0,4,38648,77521,73671,,
351856805,RANDLE FAMILY FOUNDATION LTD,% VICTORIA RANDLE-FINE,8156 ZIONSVILLE RD,INDIANAPOLIS,IN,46268-1625,0,3,3,1000,199207,1,4,602000000,1,1,202212,4,3,0,1,12,413527,66343,,,
351856944,TRINITY GOSPEL TABERNACLE,% RICHARD PUCKETT,PO BOX 380102 WWASHINGTON ST,LOOGOOTEE,IN,47553-0000,1977,3,9,7000,196902,1,10,1000000,5,1,,0,0,6,0,12,,,,,
351856949,THREE RIVERS WESLEYAN CHURCH,% RICHARD HATCH,2825 HILLEGAS RD,FORT WAYNE,IN,46808-3859,2079,3,9,7200,197005,1,10,601030000,5,1,,0,0,6,0,6,,,,,
351856990,CHURCH OF THE BIBLE COVENANT,% REV FORREST TYLER,301 N VINE ST,SHELBYVILLE,IN,46176-1644,1977,3,9,7000,196902,1,10,1000000,5,1,,0,0,6,0,12,,,,,
351856994,SONS OF UNION VETERANS OF THE CIVIL WAR,% MATTHEW J ELKIN,1207 S DELPHOS ST,KOKOMO,IN,46902-1726,429,4,9,3000,194106,2,0,907000000,5,1,202306,0,0,2,0,6,0,0,0,,1 ORLANDO A SOMERS CAMP IN DEPT
351857011,LINKS INC,% JOYCE ROGERS,1113 E 86TH STREETPO BOX 116,INDIANAPOLIS,IN,46240-0000,1520,4,9,1300,196112,2,0,119040279,5,1,202304,3,3,1,0,4,55449,63017,63017,,CIRCLE CITY CHAPTER
351857062,PARKE-VERMILLION COUNTY HUMANE SOCIETY INC,,PO BOX 293,NEWPORT,IN,47966-0000,0,3,3,1000,199210,1,15,913000000,1,1,202212,5,4,1,0,12,605791,362688,357339,D200,
351857065,STEUBEN COUNTY COMMUNITY FOUNDATION INC,% PRESIDENT,1701 N WAYNE ST,ANGOLA,IN,46703-2356,0,3,3,2000,199207,1,15,429000000,1,1,202306,8,8,1,0,6,49322857,29405249,16593805,T31Z,
351857231,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% DAVID WINTERS,311 CRESTWOOD DR,ROANOKE,IN,46783-0000,239,4,9,3000,194012,2,0,911520000,5,1,202306,0,0,2,0,6,0,0,0,,32725 ROANOKE
351857361,SHILOH RUN ASSOCIATION INC,% KEITH A LMSON,PO BOX 7054,GREENWOOD,IN,46142-6421,0,4,3,3000,199510,2,0,401000000,1,1,202304,0,0,2,0,4,0,0,0,,
351857443,LAFAYETTE PROJECT,% ROBERT MORRISON JR,4325 HILLSIDE DR,LAFAYETTE,IN,47909-3423,3034,3,9,7000,197611,1,10,1000000,5,1,,0,0,6,0,12,,,,,
351857471,SOUTH HAVEN FIRE DEPARTMENT INC,,398 W 700 N,VALPARAISO,IN,46385-8490,0,3,3,1000,201601,1,16,0,1,1,202012,0,0,2,0,12,0,0,0,M24,
351857582,NEW BEGINNINGS ASSEMBLY OF GOD,,901 S MAIN ST,NAPPANEE,IN,46550-2565,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,3,,,,,
351857727,ST PHILIPS ATHLETIC CLUB,,5201 BRADLEY BLVD,MOUNT VERNON,IN,47620-8608,0,3,3,1200,201703,1,16,0,1,1,202312,0,0,2,0,12,0,0,0,N63,
351857772,EARLY MUSIC ASSOCIATES INC,% CHRISTINE K POTTER,PO BOX 734,BLOOMINGTON,IN,47402-0000,0,3,3,1000,199301,1,15,559000000,1,1,202307,3,4,1,0,7,85496,188148,185185,Z99Z,BLOOMINGTON EARLY MUSIC
351857793,INDEPENDENT FULL GOSPEL CHURCH INC,% SAMUEL D WEIMER,PO BOX 312,ASHLEY,IN,46705-0312,2200,3,9,7000,197110,1,10,0,1,1,,0,3,6,0,12,,,,,
351857840,FORT WAYNE ALLEN COUNTY CONVENTION AND VISITORS BUREAU INC,% HROO,927 S HARRISON,FORT WAYNE,IN,46802-0000,0,6,3,3000,199209,0,0,213000000,1,1,202212,6,6,1,0,12,3535424,3442659,3405425,,
351857851,TRUSTEES OF PURDUE UNIVERSITY,% CHERYL BURNETT,4117 SOUTH 240 WEST,MOROCCO,IN,47963-8194,5924,3,9,2000,201306,1,15,149349000,1,1,202212,0,0,2,0,12,0,0,0,O52,LINCOLN ROUGH RIDERS 4-H CLUB
351857876,NEW HOPE CHURCH OF GOD,,712 N 450 W,VALPARAISO,IN,46385-8835,1489,3,9,7000,196007,1,10,1268000,1,1,202212,0,0,6,0,12,,,,,
351858077,ZETA TAU ALPHA FRATERNITY,,1036 S RANGELINE RD,CARMEL,IN,46032-2544,406,7,9,1000,194105,2,0,279319000,5,1,,0,0,1,0,7,,,,,ADA OH
351858161,ALPHA DELTA PI,% GREEK ACCOUNTING SERVICES,PO BOX 50,BLOOMINGTON,IN,47402-0000,0,7,3,1000,199207,2,0,0,1,1,202206,6,5,1,0,6,3655560,935300,935300,,
351858260,NEW PARADIGM CHRISTIAN CHURCH INC,% LISA LOBDELL,2021 E 52ND ST,INDIANAPOLIS,IN,46205-1405,0,3,3,1200,199902,1,15,998000000,1,1,202012,2,4,1,0,12,24428,100328,100328,P20,
351858291,FOUNTAIN COUNTY ART COUNCIL INC,% NANCY J WAGNER,1513 LIBERTY ST,COVINGTON,IN,47932-1714,0,3,3,1000,199308,1,15,62000000,1,1,202212,0,0,2,0,12,0,0,0,A90Z,
351858341,INDIANA CAMPGROUND OWNERS ASSOCIATION INC,% CHARLES MCDONALD,3657 W US HIGHWAY 24,REMINGTON,IN,47977-8854,0,6,3,2000,201910,2,0,297000000,1,1,202312,0,0,2,0,12,0,0,0,S41,
351858354,INDIANA PENSION CONFERENCE INC,% YVETTE WARD CPA,11263 N PHEASANT RUN,FAIRLAND,IN,46126-9670,0,6,3,2000,199301,2,0,205000000,1,1,202112,0,0,2,0,12,0,0,0,,INDIANA BENEFITS CONFERENCE INC
351858425,BLOOMINGTON URBAN ENTERPRISE ASSOCIATION INC,% JEFFREY H UNDERWOOD,PO BOX 100,BLOOMINGTON,IN,47402-0000,0,3,3,1000,199209,1,17,402405380,1,1,202212,6,4,1,0,12,2946222,488487,488487,,
351858539,SHENANDOAH GIRLS SOFTBALL INC,% HEIDI GORDON,333 LOCUST ST,MIDDLETOWN,IN,47356-0000,0,3,3,1000,201505,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,N63,
351858658,COLUMBIA CITY HIGH SCHOOL CHOIR PARENT ORGANIZATION,,PO BOX 645,COLUMBIA CITY,IN,46725-0645,0,3,3,1000,199902,1,16,998000000,1,1,202305,3,4,1,0,5,42843,165423,100826,B80,
351858827,TRINITY HORIZONS,,2525 KOSSUTH ST,LAFAYETTE,IN,47904-3242,2573,3,9,7000,197410,1,10,1000000,5,1,,0,0,6,0,12,,,,,
351858965,HENRYVILLE COMMUNITY ASSOC INC,% MIKE HEMPHILL,PO BOX 298,HENRYVILLE,IN,47126-0298,0,3,3,1000,200709,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,Z99,
351858983,ELLETTSVILLE HOUSE OF PRAYER,,4100 N HARTSTRAIT RD,BLOOMINGTON,IN,47404-9317,0,3,3,7000,199208,1,10,1000000,5,1,,0,0,6,0,6,,,,,
351859014,ST PAULS COUNTY LINE CHURCH,% TREASURER,3995 N 1OOO W,ANDREWS,IN,46702-0000,0,3,3,7000,200512,1,10,0,1,1,,0,0,6,0,12,,,,X21,
351859050,LITTLE LEAGUE BASEBALL INC,% TONY CLAY,PO BOX 153,WARSAW,IN,46581-0153,3158,3,9,1000,196701,1,15,321059000,1,1,202309,4,4,1,0,9,455260,130308,119794,N63,1141414 WARSAW LL
351859069,CICOA FOUNDATION INC,,8440 WOODFIELD CROSSING BLVD 175,INDIANAPOLIS,IN,46240-4359,0,3,3,1000,199208,1,15,559000000,1,1,202206,6,5,1,0,6,3111748,711565,658993,R20Z,
351859070,ZIONSVILLE YOUTH SOCCER ASSOCIATION INC,,PO BOX 5041,ZIONSVILLE,IN,46077-5041,0,3,3,1000,199208,1,15,288000000,1,1,202205,6,6,1,0,5,2156260,1666338,1648427,N64,
351859188,WRITE-ON HOOSIERS INC,% WRITE ON HOOSIERS,3605 KINGSWAY DR,CROWN POINT,IN,46307-8934,0,3,3,1000,199408,1,16,123000000,1,1,202212,0,0,2,0,12,0,0,0,,
351859237,SCOTT COUNTY GENEALOGICAL SOCIETY INC,% JERRY WILLIAMS,PO BOX 23,SCOTTSBURG,IN,47170-0023,0,3,3,1000,200311,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,A80,
351859255,SYCAMORE FOUNDATION INC,% JAMES R DODSON,5167 E 65TH ST,INDIANAPOLIS,IN,46220-4816,0,3,3,1000,199207,1,16,602000000,1,1,202212,3,3,1,0,12,37441,94956,94956,P20,
351859382,READ LA PORTE COUNTY INC,% STEPHANIE STOUT,PO BOX 642,LA PORTE,IN,46352-0642,0,3,3,1000,199212,1,15,149000000,1,1,202212,0,0,2,0,12,0,0,0,,
351859421,KNIGHTS OF COLUMBUS,% FINANCIAL SECRETARY,PO BOX 184,SCOTTSBURG,IN,47170-0000,188,8,9,1000,194010,0,0,0,1,1,202212,1,3,2,0,12,8134,33857,33857,,8052 SCOTT COUNTY COUNCIL
351859427,IMMI WORD AND DEED FOUNDATION INC,% ANTHONY M SCHELONKA,1919 E 191ST ST,WESTFIELD,IN,46074-9245,0,3,3,1000,199208,1,4,602000000,1,1,202212,7,6,0,1,12,7886240,4440622,,,
351859494,LITTLE LEAGUE BASEBALL INC,% MICHAEL RICHARDS,PO BOX 162,CHURUBUSCO,IN,46723-0162,3158,3,9,1200,198105,1,15,59000000,5,1,202109,0,0,2,0,9,0,0,0,N63Z,104657 CHURUBUSCO LL
351859562,SOUTHLAKE TRI-CITY MANAGEMENT CORP,,8400 LOUISIANA STREET,MERRILLVILLE,IN,46410-6385,0,3,3,1000,199304,1,15,166179000,1,1,202206,8,9,1,0,6,44555404,83249489,80733899,F30,GEMINUS CORP
351859657,ZETA TAU ALPHA FRATERNITY,,1036 S RANGELINE RD,CARMEL,IN,46032-2544,406,7,9,1000,194105,0,0,279319000,5,1,,0,0,2,0,7,,,,,GREATER DALLAS FEDERATION
351859712,EL SHADDAI EMMAUS COMMUNITY OF ILLIANA INC,,PO BOX 6162,TERRE HAUTE,IN,47802-6162,0,3,3,1000,199308,1,16,995029000,1,1,202212,2,3,1,0,12,19976,67341,67341,X90,
351859802,KNOX COUNTY RURAL HOUSING FINANCE CORPORATION,% MARY LOU TERRELL,PO BOX 148,OAKTOWN,IN,47561-0000,0,3,3,1000,199307,1,16,380000000,1,1,202212,6,4,1,0,12,1152764,300440,300440,L200,
351859955,CREATING POSITIVE RELATIONSHIPS INCORPORATED,% CYNTHIA D MCNEILLY,PO BOX 502489,INDIANAPOLIS,IN,46250-7489,0,3,3,2000,199207,1,16,149995000,1,1,202305,4,4,1,0,5,110030,181579,181579,B90,
351859959,MADISON COUNTY COMMUNITY FOUNDATION INC,% RICK HOUSTON,911 MERIDIAN STREET,ANDERSON,IN,46016-0000,0,3,3,1000,199208,1,15,429000000,1,1,202212,8,7,1,0,12,25862670,6340616,3500776,T310,
351860049,GREENFIELD-CENTRAL MULTI-SCHOOL BUILDING CORPORATION,,1 COURT HOUSE PLZ,GREENFIELD,IN,46140-2300,0,4,3,3000,199208,1,0,904915000,1,1,,7,6,14,0,12,,,,,
351860098,LITTLE LEAGUE BASEBALL INC,% SHAUN LIEBERMAN,632 TEETOR RD,HAGERSTOWN,IN,47346-9617,3158,3,9,1000,196701,1,15,321059000,1,1,202309,3,3,1,0,9,25121,67817,67817,,1140611 HAGERSTOWN LL
351860243,FRIENDS OF FAIRVIEW INC,% MARY CLIPP,1320 MILLER LN,NEW ALBANY,IN,47150-1870,0,13,3,1000,199212,1,0,901000000,1,1,202112,0,0,2,0,12,0,0,0,,
351860251,KNIGHTS OF COLUMBUS,% PHILIP PESCITELLI,3481 S 300 W,GREENFIELD,IN,46140-9232,188,8,9,1000,194010,1,0,36029265,1,1,202212,0,0,2,0,12,0,0,0,,10713 ST JOHN NEUMANN COUNCIL
351860468,INDIANAPOLIS PARKS FOUNDATION INC,% LORI HAZLETT,3001 N WHITE RIVER PARKWAY W DR,INDIANAPOLIS,IN,46222-0000,0,3,3,1000,200102,1,17,602000000,1,1,202212,6,6,1,0,12,2823680,2570553,2445621,N12,
351860471,FRATERNAL ORDER OF POLICE,% DARRELL J OOLEY,300 HWY 361 BLDG 3,CRANE,IN,47522-4000,1199,8,9,1000,195210,0,0,265000000,5,1,202112,0,0,2,0,12,0,0,0,,158 CRANE LODGE
351860492,QUEST FOR EXCELLENCE INC,,7754 BAY SHORE DR,INDIANAPOLIS,IN,46240-0000,0,3,3,1000,199301,1,4,399000000,1,1,202212,5,6,0,1,12,625757,1048774,,L400,HOWARD F FOLTZ - PRES
351860518,WHITLEY COUNTY COMMUNITY FOUNDATION INC,% JOHN W WHITELEATHER JR,400 N WHITLEY ST,COLUMBIA CITY,IN,46725-0000,0,3,3,1000,199208,1,15,602000000,1,1,202212,8,7,1,0,12,35049716,5686855,4410402,T310,
351860599,SALVATION CENTER CHURCH INCORPORATED,% EMMANUEL JOHN,PO BOX 3277,EAST CHICAGO,IN,46312-8277,0,3,3,1000,199407,1,10,1000000,1,1,,0,0,6,0,12,,,,,
351860686,INNERLIGHT MINISTRIES INC,% PHILIP L FOLEY,5002 SHELBYVILLE ROAD,INDIANAPOLIS,IN,46237-0000,0,3,3,7000,199209,1,15,7000000,1,1,202212,5,4,1,0,12,724635,464931,464931,X21Z,
351860898,MARION COUNTY ALLIANCE OF NEIGHBORHOOD ASSOCIATIONS INC,% CATHERINE A BURTON,PO BOX 1082,INDIANAPOLIS,IN,46206-1082,0,3,3,1000,199312,1,15,401402000,1,1,202212,0,0,2,0,12,0,0,0,S99,
351860953,CONCORD EAST SIDE PTO,% ANDREA HAUSER,57156 COUNTY ROAD 13,ELKHART,IN,46516-9717,0,3,3,1000,201203,1,16,0,1,1,202306,0,0,2,0,6,0,0,0,B94,
351860962,WARREN COUNTY EMPLOYEE BENEFIT TRUST,% WOODS & GROOMS BENEFIT SRVS INC,125 N MONROE ST STE 7,WILLIAMSPORT,IN,47993-1162,0,9,3,1000,199308,2,0,265000000,2,1,,2,5,14,0,4,,,,Y99,JOHNSON SUE TTEE
351860984,NORTHWEST INDIANA EXCELLENCE IN THEATRE FOUNDATION INC,,PO BOX 2344,VALPARAISO,IN,46384-2344,0,3,3,1000,199408,1,16,914000000,1,1,202108,0,0,2,0,8,0,0,0,A65I,
351861266,FEED MY SHEEP,% DAN RENNEKER,PO BOX 543,WASHINGTON,IN,47501-0543,0,3,3,1000,199410,1,15,560000000,5,1,202012,4,4,1,0,12,348785,146746,146746,Z99Z,
351861382,LAWRENCE COUNTY HOMEBUILDERS ASSOCIATION INC,,223 W OSAGE ST,GREENFIELD,IN,46140-2228,0,6,3,2000,199209,2,0,200000000,1,1,202212,0,0,2,0,12,0,0,0,,
351861547,BETA PHI FOUNDATION INC,% DICK RUSSELL,PO BOX 2853,W LAFAYETTE,IN,47996-2853,0,3,3,1000,199209,1,15,559000000,1,1,202212,5,4,1,0,12,839703,117172,83779,Z99Z,
351861556,CENTRAL NOBLE BUILDING CORPORATION,% GEORGE D BENNETT III,117 W JEFFERSON ST,ALBION,IN,46701-1011,0,4,3,3000,199301,1,0,904000000,1,1,,7,4,14,0,12,,,,,
351861713,OLD FIREHOUSE COMMUNITY CENTER INC,,1635 HARTLEY DR,SCHERERVILLE,IN,46375-2281,0,3,3,1000,199307,1,15,6000000,1,1,202212,0,0,2,0,12,0,0,0,,
351861719,MEMORIAL OPERA HOUSE FOUNDATION INC,% MICHELLE SMITH,104 INDIANA AVE,VALPARAISO,IN,46383-5603,0,3,3,1000,199307,1,15,62000000,1,1,202212,4,4,1,0,12,119806,195990,136189,A82Z,
351861737,DEARBORN ADULT CENTER INC,,311 WEST TATE ST,LAWRENCEBURG,IN,47025-0000,0,3,3,1000,199310,1,15,296000000,1,1,202212,5,4,1,0,12,682375,196246,196246,N31Z,
351861842,MICHIANA ANABAPTIST HISTORIANS,% MIRIAM B YUTZY,404 HACKETT RD,GOSHEN,IN,46528-2704,0,3,3,2000,199312,1,16,94000000,5,1,202212,0,0,2,0,12,0,0,0,A83Z,
351861855,UHL COLLECTORS SOCIETY,,5300 WESTHAVEN DR,EVANSVILLE,IN,47720-3442,0,7,3,1000,199209,2,0,319000000,1,1,202212,0,0,2,0,12,0,0,0,,
351861927,AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS,% PETER SCHENK,2413 DRY RIDGE CT,GREENWOOD,IN,46143-0000,1270,3,9,2800,197502,1,16,328181040,5,1,202309,0,0,2,0,9,0,0,0,,INDIANA SECTION
351862029,FRATERNAL ORDER OF POLICE,% CLINT GOGEL,PO BOX 376,JASPER,IN,47547-0000,1199,8,9,1000,195210,0,0,265000000,5,1,202212,4,3,1,0,12,165756,50841,30815,,138 WOOD CAPITOL LODGE
351862108,VILLAGE BAPTIST CHURCH,% FRED ZAUGG,9850 N 400 W,LAKE VILLAGE,IN,46349-0000,1668,3,9,7000,196407,1,10,1000000,5,1,,0,0,6,0,12,,,,,
351862216,SYRACUSE-WAWASEE HISTORICAL MUSEUM INC,% PEGGY GENSHAW,1013 N LONG DR,SYRACUSE,IN,46567-1060,0,3,3,1000,200205,1,16,0,1,1,202212,4,3,2,0,12,160858,47873,47873,A54,
351862258,RIPLEY COUNTY CHAMBER OF COMMERCE INC,,PO BOX 576,VERSAILLES,IN,47042-0576,0,6,3,3000,199212,2,0,200000000,1,1,202212,1,3,1,0,12,5951,60736,60736,,
351862399,NEW LIFE MINISTRIES INC,% GARY L COOPER,RR 2 BOX 243,SCOTTSBURG,IN,47170-0000,0,3,3,1000,199211,1,10,1000000,1,1,,0,0,6,0,12,,,,,
351862437,ALLEN COUNTY CHRISTMAS BUREAU INC,% JANE SURBECK,PO BOX 13265,FORT WAYNE,IN,46868-3265,0,3,3,1000,199211,1,15,560000000,1,1,202212,3,2,2,0,12,27698,14384,14384,P52Z,
351862441,TIPTON ELEMENTARY SERVICE ORGANIZATION,% MARK J RAVER,1099 S MAIN ST,TIPTON,IN,46072-9754,0,3,3,1000,199401,1,16,35000000,5,1,202307,3,3,1,0,7,35794,57035,57035,,
351862549,KIWANIS GOLDEN K FOUNDATION OF CARMEL INDIANA INC,% DON FIELDS,13812 SCOTT DR,CARMEL,IN,46032-5271,0,3,3,1000,199303,1,15,40000000,1,1,202312,0,0,2,0,12,0,0,0,S80Z,
351862743,FIRST PENTECOSTAL CHURCH OF KNOX INC,,509 S ROOSEVELT RD,KNOX,IN,46534-1704,0,3,3,7000,201010,1,10,0,1,1,,0,0,6,0,12,,,,X20,
351862757,LT C-II INC,% COMPREHENSIVE MENTAL HEALTH SERVI,240 N TILLOTSON AVE,MUNCIE,IN,47304-3988,0,3,3,1000,199212,1,16,381000000,1,1,202306,4,3,1,0,6,312967,89720,89720,L22Z,
351862974,MARANATHA MISSIONS INC,,PO BOX 44,VERSAILLES,IN,47042-0044,0,3,3,7000,199210,1,10,1000000,1,1,,0,0,6,0,12,,,,,
351862978,USP EMPLOYEES CLUB INC,% MATTHEW WILLIAMS,PO BOX 10073,TERRE HAUTE,IN,47801-0073,0,4,3,2000,199211,2,0,920000000,1,1,202212,0,0,2,0,12,0,0,0,,USP EMPLOYEES CLUB
351862991,JEFFERSON COUNTY VETERANS COUNCIL,% DAN HELLMANN,P O BOX 302,HANOVER,IN,47243-0000,0,3,3,1000,199903,1,15,0,1,1,202309,0,0,2,0,9,0,0,0,P99,
351863025,MICHIANA CHRISTIAN MINISTRIES INC,% MARK P WILLIAMS,51296 BITTERSWEET RD,GRANGER,IN,46530-9118,0,3,3,7000,199605,1,10,1000000,1,1,,0,0,6,0,12,,,,X20Z,MESSIAH FELLOWSHIP
351863269,AMVETS,% WALTER STARETT,7621 IN ST 3,MUNCIE,IN,47303-0000,838,19,9,1000,194505,1,0,907908566,5,1,202202,0,0,2,0,2,0,0,0,,12 IN
351863331,YMCA FOUNDATION OF VALPARAISO IN INC,,1201 CUMBERLAND CROSSING DRIVE,VALPARAISO,IN,46383-0000,0,3,3,1000,199311,1,17,324000000,1,1,202212,6,3,1,0,12,1804968,98605,80604,P27I,
351863430,LAWRENCE NORTH BASEBALL BACKERS INC,% HEATHER BURHENN,10355 PLUMAS LN,INDIANAPOLIS,IN,46236-0049,0,3,3,1000,199409,1,16,995038000,1,1,202212,0,0,2,0,12,0,0,0,,
351863433,GRACE FELLOWSHIP MISSION CHURCH INCORPORATED,,328 S BROADWAY ST,SEYMOUR,IN,47274-2404,0,3,3,7000,199301,1,10,1000000,1,1,,0,0,6,0,12,,,,X21Z,
351863436,WOODSIDE MIDDLE SCHOOL PARENT TEACHERS CLUB,% ERIN SMITH,2310 W HAMILTON RD S,FORT WAYNE,IN,46814-9475,0,3,3,2000,201702,1,16,0,1,1,202306,0,0,2,0,6,0,0,0,B94,
351863448,MEETING PROFESSIONALS INTERNATIONAL,,17437 CAREY ROAD 265,WESTFIELD,IN,46074-0000,5036,3,9,1000,198104,1,16,123000000,5,1,202306,3,3,1,0,6,93872,50938,50938,,INDIANA
351863465,OSOLO PARENT TEACHER ORGANIZATION,,24975 COUNTY ROAD 6,ELKHART,IN,46514-9696,0,3,3,1000,201903,1,16,0,1,1,202107,0,0,2,0,7,0,0,0,B94,
351863483,BEECH GROVE CHAPTER 1589 WOMEN OF THE MOOSE,% DEANNA WATKINS,3320 S EMERSON AVE,BEECH GROVE,IN,46107-3341,2,8,9,1000,194005,1,0,36000000,5,1,202304,0,0,2,0,4,0,0,0,,1589
351863633,LEAGUE OF WOMEN VOTERS OF INDIANA,% JOANN ENGQUIST,PO BOX 9234,MICHIGAN CITY,IN,46361-0000,2220,4,9,1000,199205,0,0,0,5,1,202306,0,0,2,0,6,0,0,0,,LAPORTE COUNTY
351863827,SHAFER & FREEMAN LAKES ENVIRONMENTAL CONSERVATION,,PO BOX 372,MONTICELLO,IN,47960-0372,0,3,3,1000,199208,1,15,350000000,1,1,202212,8,5,1,0,12,28366703,611765,599903,C320,ENVIROMENTAL CONSERVATION
351863846,INDIANA STATE TEACHERS ASSOCIATION,% AMY PUCKETT,7295 US 27 NORTH,FOUNTAIN CITY,IN,47341-0000,6393,5,9,3000,201908,2,0,261000000,1,1,202308,0,0,2,0,8,0,0,0,J40,NORTHEASTERN WAYNE CLASSROOM TEACHE
351863913,ELIZABETHTOWN VOLUNTEER FIRE DEPARTMENT INCORPORATED,% COY SMITH,10203 E LEGAL TENDER RD,ELIZABETHTOWN,IN,47232-0000,0,4,3,1000,199412,1,0,407000000,1,1,202212,0,0,2,0,12,0,0,0,,
351863975,PARTNERS IN EDUCATION,% CARYN JOHNSON,9120 S 300 W,PONETO,IN,46781-9713,0,3,3,2000,199212,1,16,995000000,1,1,202212,0,0,2,0,12,0,0,0,,
351864021,GRACE EVANGELICAL CHURCH,% DONNA HUFF,5905 E SOUTHPORT RD,INDIANAPOLIS,IN,46237-9341,1729,3,9,1000,196504,1,10,59927602,5,1,,0,0,6,0,12,,,,,
351864027,FRIENDS FOUNDATION INC,% DIXIE WILSON,1005 CHURCHMAN AVE,BEECH GROVE,IN,46107-1709,0,3,3,1000,199302,1,15,429000000,1,1,202312,0,0,2,0,12,0,0,0,B64Z,
351864247,ST MICHAELS EDUCATIONAL FOUNDATION INC,% PATRICK J CONNOLLY,1 E WILHELM ST,SCHERERVILLE,IN,46375-2492,0,3,3,1000,199302,1,17,602000000,1,1,202212,5,3,1,0,12,578790,57969,50380,,
351864359,DOULOS INC,% S MICHAEL JONES,1163 E 160 S,PRINCETON,IN,47670-0000,0,3,3,1270,200104,1,10,0,1,1,,4,4,0,0,9,,,,X03,
351864380,MICHIANA CHINESE CHRISTIAN MISSION INC,% ESTHER S LEUNG,11805 LOUGHLIN DR,MISHAWAKA,IN,46545-7813,0,3,3,7000,199211,1,10,1000000,1,1,,0,0,6,0,12,,,,,MICHIANA CHINESE CHRISTIAN CHURCH
351864469,INDIANA THOROUGHBRED ASSOCIATION INC,,PO BOX 308,FAIRLAND,IN,46126-0308,0,6,3,2000,199310,2,0,205000000,1,1,202212,4,4,1,0,12,372212,345743,345743,,INDIANA THOROUGHBRED OWNERS & BREED
351864523,VICTORY ROCK INC,% BUTLER JOHNSON,315 CEDAR ST,WARSAW,IN,46580-3027,0,3,3,7100,200511,1,10,0,1,1,,0,0,6,0,12,,,,X21,BRIGHT BEGINNINGS DAYCARE & PRESCHO
351864541,MICHIGAN CITY HIGH SCHOOL BOOSTERS CLUB INCORPORATED,,8466 W PAHS RD,MICHIGAN CITY,IN,46360-2919,0,3,3,1000,199211,1,16,601000000,1,1,202206,2,3,2,0,6,11911,42196,38767,T20Z,
351864592,LIVING CHRISTIAN CHURCH INCORPORATED,,218 EXTENSION ST,WORTHINGTON,IN,47471-1714,0,3,3,1000,199304,1,10,1000000,1,1,,0,0,6,0,12,,,,,
351864599,HABITAT FOR HUMANITY INTERNATIONAL INC,% BILL TWEEDELL,PO BOX 687,MARION,IN,46952-0687,8545,3,9,1000,198701,1,15,398380000,1,1,202306,5,4,1,0,6,885989,209012,209012,,GRANT COUNTY HFH OF
351864686,DIAMOND LAKE CONSERVATION CLUB INC,% VICKIE L REID,5409 W HIGH ST,SILVER LAKE,IN,46982-9105,0,4,3,3000,199301,2,0,123000000,1,1,202210,0,0,2,0,10,0,0,0,,
351864814,ATTIC INCORPORATED,% PATRICIA STEWART,2735 WASHINGTON AVE,VINCENNES,IN,47591-3657,0,3,3,1000,199210,1,15,559000000,1,1,202209,5,6,1,0,9,924043,1038118,1038118,Z99Z,
351865111,KAPPA KAPPA SIGMA SORORITY-GRAND COUNCIL,% MELISSA SUMMERS,234 S CENTER ST,CONNERSVILLE,IN,47331-1434,0,3,3,1000,201304,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,B83,
351865178,BREAD OF LIFE TABERNACLE THE PENTECOSTALS OD KENDALLVILLE,% JOHN P JONES,PO BOX 174,KENDALLVILLE,IN,46755-0174,0,3,3,7000,200003,1,10,0,5,1,,0,0,6,0,12,,,,,
351865201,CALVARY CHAPEL FELLOWSHIP INC GARY RIFENBURG PASTOR,% GARY RIFENBURG PASTOR 4,4340 S 1170 E,STROH,IN,46789-0000,0,3,3,7120,200407,1,10,0,1,1,,0,0,6,0,12,,,,X20,
351865306,LORDS CHURCH OF PRAYER AND REFUGE FOR ALL PEOPLE INC,% ESTHER DAMPIER,PO BOX 572,EVANSVILLE,IN,47704-0572,0,3,3,1000,199707,1,15,29000000,1,1,202212,0,0,2,0,12,0,0,0,X99Z,
351865344,COMMUNITY HOWARD REGIONAL HEALTH INC,,3500 S LAFOUNTAIN STREET,KOKOMO,IN,46902-0000,0,3,3,1000,199501,1,16,179000000,1,1,202212,9,9,1,0,12,348559048,221408989,208002339,Z99Z,COMMUNITY HOWARD REGIONAL HEALTH
